date,ipc_base2016,ipc_base2007,infl_mom,infl_ytd,infl_yoy,source_url,fetched_at
2008-01-01,,104.70,0.010900,0.010900,0.113500,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2008-01-31,,104.70,0.010900,0.010900,0.113500,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2008-02-01,,107.44,0.026200,0.037400,0.133200,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2008-02-29,,107.44,0.026200,0.037400,0.133200,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2008-03-01,,108.49,0.009700,0.047500,0.140800,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2008-03-31,,108.49,0.009700,0.047500,0.140800,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2008-04-01,,109.29,0.007400,0.055200,0.152200,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2008-04-30,,109.29,0.007400,0.055200,0.152200,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2008-05-01,,111.33,0.018700,0.074900,0.168400,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2008-05-31,,111.33,0.018700,0.074900,0.168400,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2008-06-01,,112.73,0.012600,0.088500,0.173200,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2008-06-30,,112.73,0.012600,0.088500,0.173200,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2008-07-01,,113.25,0.004600,0.093500,0.147900,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2008-07-31,,113.25,0.004600,0.093500,0.147900,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2008-08-01,,113.99,0.006500,0.100600,0.137300,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2008-08-31,,113.99,0.006500,0.100600,0.137300,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2008-09-01,,114.99,0.008800,0.110300,0.145100,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2008-09-30,,114.99,0.008800,0.110300,0.145100,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2008-10-01,,115.20,0.001800,0.112300,0.133100,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2008-10-31,,115.20,0.001800,0.112300,0.133100,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2008-11-01,,115.35,0.001300,0.113700,0.120800,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2008-11-30,,115.35,0.001300,0.113700,0.120800,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2008-12-01,,115.84,0.004300,0.118500,0.118500,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2008-12-31,,115.84,0.004300,0.118500,0.118500,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2009-01-01,,116.26,0.003600,0.003600,0.110400,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2009-01-31,,116.26,0.003600,0.003600,0.110400,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2009-02-01,,116.18,-0.000700,0.002900,0.081300,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2009-02-28,,116.18,-0.000700,0.002900,0.081300,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2009-03-01,,115.61,-0.004900,-0.002000,0.065600,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2009-03-31,,115.61,-0.004900,-0.002000,0.065600,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2009-04-01,,115.11,-0.004300,-0.006400,0.053200,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2009-04-30,,115.11,-0.004300,-0.006400,0.053200,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2009-05-01,,114.89,-0.001800,-0.008200,0.032000,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2009-05-31,,114.89,-0.001800,-0.008200,0.032000,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2009-06-01,,115.12,0.002000,-0.006200,0.021200,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2009-06-30,,115.12,0.002000,-0.006200,0.021200,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2009-07-01,,114.89,-0.002000,-0.008200,0.014500,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2009-07-31,,114.89,-0.002000,-0.008200,0.014500,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2009-08-01,,115.61,0.006200,-0.002000,0.014200,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2009-08-31,,115.61,0.006200,-0.002000,0.014200,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2009-09-01,,115.73,0.001100,-0.000900,0.006400,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2009-09-30,,115.73,0.001100,-0.000900,0.006400,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2009-10-01,,116.10,0.003200,0.002200,0.007800,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2009-10-31,,116.10,0.003200,0.002200,0.007800,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2009-11-01,,115.88,-0.001900,0.000300,0.004600,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2009-11-30,,115.88,-0.001900,0.000300,0.004600,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2009-12-01,,116.15,0.002300,0.002600,0.002600,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2009-12-31,,116.15,0.002300,0.002600,0.002600,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2010-01-01,,116.35,0.001700,0.001700,0.000700,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2010-01-31,,116.35,0.001700,0.001700,0.000700,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2010-02-01,,116.54,0.001700,0.003400,0.003100,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2010-02-28,,116.54,0.001700,0.003400,0.003100,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2010-03-01,,116.40,-0.001200,0.002200,0.006900,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2010-03-31,,116.40,-0.001200,0.002200,0.006900,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2010-04-01,,116.51,0.000900,0.003100,0.012200,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2010-04-30,,116.51,0.000900,0.003100,0.012200,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2010-05-01,,116.49,-0.000200,0.002900,0.013800,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2010-05-31,,116.49,-0.000200,0.002900,0.013800,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2010-06-01,,116.65,0.001400,0.004300,0.013300,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2010-06-30,,116.65,0.001400,0.004300,0.013300,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2010-07-01,,117.37,0.006200,0.010500,0.021600,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2010-07-31,,117.37,0.006200,0.010500,0.021600,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2010-08-01,,118.61,0.010600,0.021200,0.026000,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2010-08-31,,118.61,0.010600,0.021200,0.026000,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2010-09-01,,119.52,0.007600,0.029000,0.032700,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2010-09-30,,119.52,0.007600,0.029000,0.032700,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2010-10-01,,120.98,0.012200,0.041600,0.042000,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2010-10-31,,120.98,0.012200,0.041600,0.042000,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2010-11-01,,122.33,0.011100,0.053200,0.055700,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2010-11-30,,122.33,0.011100,0.053200,0.055700,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2010-12-01,,124.49,0.017600,0.071800,0.071800,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2010-12-31,,124.49,0.017600,0.071800,0.071800,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2011-01-01,,126.10,0.012900,0.012900,0.083800,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2011-01-31,,126.10,0.012900,0.012900,0.083800,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2011-02-01,,128.19,0.016600,0.029700,0.100000,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2011-02-28,,128.19,0.016600,0.029700,0.100000,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2011-03-01,,129.33,0.008900,0.038900,0.111100,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2011-03-31,,129.33,0.008900,0.038900,0.111100,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2011-04-01,,129.36,0.000200,0.039100,0.110300,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2011-04-30,,129.36,0.000200,0.039100,0.110300,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2011-05-01,,129.62,0.002000,0.041200,0.112700,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2011-05-31,,129.62,0.002000,0.041200,0.112700,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2011-06-01,,129.80,0.001400,0.042700,0.112800,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2011-06-30,,129.80,0.001400,0.042700,0.112800,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2011-07-01,,130.49,0.005300,0.048200,0.111800,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2011-07-31,,130.49,0.005300,0.048200,0.111800,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2011-08-01,,130.99,0.003800,0.052200,0.104300,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2011-08-31,,130.99,0.003800,0.052200,0.104300,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2011-09-01,,131.39,0.003000,0.055400,0.099300,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2011-09-30,,131.39,0.003000,0.055400,0.099300,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2011-10-01,,132.01,0.004700,0.060400,0.091100,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2011-10-31,,132.01,0.004700,0.060400,0.091100,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2011-11-01,,132.44,0.003200,0.063800,0.082600,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2011-11-30,,132.44,0.003200,0.063800,0.082600,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2011-12-01,,133.08,0.004900,0.069000,0.069000,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2011-12-31,,133.08,0.004900,0.069000,0.069000,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2012-01-01,,133.49,0.003000,0.003000,0.058600,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2012-01-31,,133.49,0.003000,0.003000,0.058600,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2012-02-01,,134.15,0.004900,0.008000,0.046400,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2012-02-29,,134.15,0.004900,0.008000,0.046400,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2012-03-01,,134.54,0.002900,0.010900,0.040300,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2012-03-31,,134.54,0.002900,0.010900,0.040300,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2012-04-01,,134.54,0.001600,0.012500,0.041700,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2012-04-30,,134.54,0.001600,0.012500,0.041700,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2012-05-01,,135.41,0.004900,0.017500,0.044700,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2012-05-31,,135.41,0.004900,0.017500,0.044700,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2012-06-01,,135.70,0.002100,0.019600,0.045400,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2012-06-30,,135.70,0.002100,0.019600,0.045400,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2012-07-01,,136.22,0.003800,0.023500,0.043900,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2012-07-31,,136.22,0.003800,0.023500,0.043900,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2012-08-01,,136.70,0.003500,0.027200,0.043600,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2012-08-31,,136.70,0.003500,0.027200,0.043600,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2012-09-01,,137.21,0.003700,0.031000,0.044300,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2012-09-30,,137.21,0.003700,0.031000,0.044300,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2012-10-01,,137.73,0.003800,0.034900,0.043400,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2012-10-31,,137.73,0.003800,0.034900,0.043400,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2012-11-01,,138.39,0.004700,0.039800,0.044900,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2012-11-30,,138.39,0.004700,0.039800,0.044900,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2012-12-01,,139.13,0.005300,0.045400,0.045400,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2012-12-31,,139.13,0.005300,0.045400,0.045400,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2013-01-01,,140.05,0.006600,0.006600,0.049200,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2013-01-31,,140.05,0.006600,0.006600,0.049200,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2013-02-01,,140.96,0.006500,0.013200,0.050800,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2013-02-28,,140.96,0.006500,0.013200,0.050800,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2013-03-01,,141.31,0.002500,0.015700,0.050400,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2013-03-31,,141.31,0.002500,0.015700,0.050400,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2013-04-01,,141.41,0.000700,0.016400,0.049500,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2013-04-30,,141.41,0.000700,0.016400,0.049500,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2013-05-01,,141.80,0.002700,0.019200,0.047200,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2013-05-31,,141.80,0.002700,0.019200,0.047200,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2013-06-01,,142.23,0.003100,0.022300,0.048100,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2013-06-30,,142.23,0.003100,0.022300,0.048100,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2013-07-01,,143.10,0.006100,0.028600,0.050500,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2013-07-31,,143.10,0.006100,0.028600,0.050500,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2013-08-01,,145.02,0.013400,0.042300,0.060800,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2013-08-31,,145.02,0.013400,0.042300,0.060800,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2013-09-01,,146.99,0.013600,0.056500,0.071300,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2013-09-30,,146.99,0.013600,0.056500,0.071300,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2013-10-01,,148.07,0.007300,0.064300,0.075000,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2013-10-31,,148.07,0.007300,0.064300,0.075000,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2013-11-01,,148.02,-0.000300,0.063900,0.069600,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
